Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
2004MAY25,25/5/04,2004,0.062,0.145,0.108,0.177,0.159,MAY,spring,146
2004MAY26,26/5/04,2004,0.028,0.096,0.042,0.171,0.151,MAY,spring,147
2004MAY27,27/5/04,2004,0.025,0.033,0.014,0.151,0.141,MAY,spring,148
2004MAY28,28/5/04,2004,0.059,0.112,0.091,0.219,0.192,MAY,spring,149
2004MAY29,29/5/04,2004,0.156,0.139,0.124,0.243,0.225,MAY,spring,150
2004MAY30,30/5/04,2004,0.098,0.072,0.06,0.204,0.181,MAY,spring,151
2004MAY31,31/5/04,2004,0.049,0.062,0.022,0.129,0.111,MAY,spring,152
2004JUN01,1/6/04,2004,0.014,0.103,0.078,0.196,0.166,JUN,summer,153
2004JUN02,2/6/04,2004,0.027,0.033,0.029,0.27,0.247,JUN,summer,154
2004JUN03,3/6/04,2004,0.054,0.067,0.063,0.178,0.148,JUN,summer,155
2004JUN04,4/6/04,2004,0.02,0.088,0.067,0.138,0.136,JUN,summer,156
2004JUN05,5/6/04,2004,0.03,0.09,0.068,0.26,0.246,JUN,summer,157
2004JUN06,6/6/04,2004,0.047,0.104,0.075,0.224,0.185,JUN,summer,158
2004JUN07,7/6/04,2004,0.021,0.084,0.05,0.117,0.1,JUN,summer,159
2004JUN08,8/6/04,2004,0.031,0.035,0.028,0.191,0.187,JUN,summer,160
2004JUN09,9/6/04,2004,0.034,0.012,0.037,0.167,0.167,JUN,summer,161
2004JUN10,10/6/04,2004,0.015,0.11,0.058,0.126,0.122,JUN,summer,162
2004JUN11,11/6/04,2004,0.057,0.063,0.027,0.188,0.194,JUN,summer,163
2004JUN12,12/6/04,2004,0.044,0.031,0.027,0.143,0.149,JUN,summer,164
2004JUN13,13/6/04,2004,0.069,0.136,0.101,0.14,0.138,JUN,summer,165
2004JUN14,14/6/04,2004,0.056,0.199,0.123,0.148,0.163,JUN,summer,166
2004JUN15,15/6/04,2004,0.043,0.06,0.013,0.153,0.138,JUN,summer,167
2004JUN16,16/6/04,2004,0.052,0.011,0.028,0.123,0.107,JUN,summer,168
2004JUN17,17/6/04,2004,0.025,0.033,0.027,0.04,0.05,JUN,summer,169
2004JUN18,18/6/04,2004,0.016,0.197,0.13,0.071,0.08,JUN,summer,170
2004JUN19,19/6/04,2004,0.023,0.141,0.071,0.094,0.104,JUN,summer,171
2004JUN20,20/6/04,2004,0.053,0.047,0.037,0.098,0.101,JUN,summer,172
2004JUN21,21/6/04,2004,0.095,0.038,0.042,0.144,0.136,JUN,summer,173
2004JUN22,22/6/04,2004,0.05,0.102,0.097,0.089,0.105,JUN,summer,174
2004JUN23,23/6/04,2004,0.036,0.081,0.085,0.073,0.097,JUN,summer,175
2004JUN24,24/6/04,2004,0.034,0.049,0.025,0.065,0.094,JUN,summer,176
2004JUN25,25/6/04,2004,0.035,0.066,0.039,0.101,0.123,JUN,summer,177
2004JUN26,26/6/04,2004,0.031,0.018,0.035,0.053,0.075,JUN,summer,178
2004JUN27,27/6/04,2004,0.055,0.126,0.086,0.099,0.115,JUN,summer,179
2004JUN28,28/6/04,2004,0.023,0.225,0.167,0.159,0.159,JUN,summer,180
2004JUN29,29/6/04,2004,0.03,0.105,0.024,0.144,0.141,JUN,summer,181
2004JUN30,30/6/04,2004,0.058,0.041,0.068,0.1,0.104,JUN,summer,182
2004JUL01,1/7/04,2004,0.023,0.118,0.081,0.071,0.073,JUL,summer,183
2004JUL02,2/7/04,2004,0.034,0.096,0.032,0.104,0.102,JUL,summer,184
2004JUL03,3/7/04,2004,0.05,0.035,0.039,0.058,0.049,JUL,summer,185
2004JUL04,4/7/04,2004,0.05,0.121,0.062,0.043,0.046,JUL,summer,186
2004JUL05,5/7/04,2004,0.043,0.093,0.022,0.098,0.098,JUL,summer,187
2004JUL06,6/7/04,2004,0.06,0.061,0.023,0.147,0.135,JUL,summer,188
2004JUL07,7/7/04,2004,0.034,0.034,0.02,0.222,0.21,JUL,summer,189
2004JUL08,8/7/04,2004,0.024,0.024,0.042,0.212,0.188,JUL,summer,190
2004JUL09,9/7/04,2004,0.102,0.126,0.127,0.168,0.139,JUL,summer,191
2004JUL10,10/7/04,2004,0.105,0.125,0.128,0.23,0.209,JUL,summer,192
2004JUL11,11/7/04,2004,0.094,0.088,0.084,0.21,0.186,JUL,summer,193
2004JUL12,12/7/04,2004,0.113,0.068,0.088,0.216,0.204,JUL,summer,194
2004JUL13,13/7/04,2004,0.105,0.083,0.116,0.198,0.179,JUL,summer,195
2004JUL14,14/7/04,2004,0.038,0.056,0.09,0.113,0.1,JUL,summer,196
2004JUL15,15/7/04,2004,0.023,0.052,0.033,0.11,0.096,JUL,summer,197
2004JUL16,16/7/04,2004,0.081,0.015,0.053,0.181,0.165,JUL,summer,198
2004JUL17,17/7/04,2004,0.08,0.074,0.113,0.082,0.073,JUL,summer,199
2004JUL18,18/7/04,2004,0.118,0.113,0.149,0.084,0.082,JUL,summer,200
2004JUL19,19/7/04,2004,0.1,0.053,0.104,0.098,0.096,JUL,summer,201
2004JUL20,20/7/04,2004,0.074,0.078,0.13,0.079,0.065,JUL,summer,202
2004JUL21,21/7/04,2004,0.076,0.082,0.129,0.06,0.06,JUL,summer,203
2004JUL22,22/7/04,2004,0.074,0.096,0.129,0.109,0.116,JUL,summer,204
2004JUL23,23/7/04,2004,0.051,0.057,0.111,0.068,0.07,JUL,summer,205
2004JUL24,24/7/04,2004,0.05,0.032,0.115,0.077,0.087,JUL,summer,206
2004JUL25,25/7/04,2004,0.06,0.043,0.115,0.171,0.185,JUL,summer,207
2004JUL26,26/7/04,2004,0.051,0.03,0.078,0.151,0.177,JUL,summer,208
2004JUL27,27/7/04,2004,0.067,0.036,0.112,0.156,0.174,JUL,summer,209
2004JUL28,28/7/04,2004,0.109,0.033,0.101,0.154,0.153,JUL,summer,210
2004JUL29,29/7/04,2004,0.029,0.069,0.034,0.192,0.199,JUL,summer,211
2004JUL30,30/7/04,2004,0.087,0.033,0.093,0.186,0.194,JUL,summer,212
2004JUL31,31/7/04,2004,0.194,0.104,0.15,0.173,0.19,JUL,summer,213
2004AUG01,1/8/04,2004,0.151,0.081,0.124,0.14,0.139,AUG,summer,214
2004AUG02,2/8/04,2004,0.083,0.038,0.102,0.079,0.069,AUG,summer,215
2004AUG03,3/8/04,2004,0.053,0.033,0.052,0.079,0.054,AUG,summer,216
2004AUG04,4/8/04,2004,0.082,0.04,0.093,0.041,0.05,AUG,summer,217
2004AUG05,5/8/04,2004,0.076,0.045,0.086,0.063,0.06,AUG,summer,218
2004AUG06,6/8/04,2004,0.039,0.089,0.058,0.102,0.107,AUG,summer,219
2004AUG07,7/8/04,2004,0.094,0.058,0.108,0.123,0.105,AUG,summer,220
2004AUG08,8/8/04,2004,0.068,0.028,0.083,0.084,0.076,AUG,summer,221
2004AUG09,9/8/04,2004,0.027,0.018,0.061,0.087,0.086,AUG,summer,222
2004AUG10,10/8/04,2004,0.102,0.034,0.074,0.094,0.089,AUG,summer,223
2004AUG11,11/8/04,2004,0.054,0.013,0.034,0.074,0.06,AUG,summer,224
2004AUG12,12/8/04,2004,0.03,0.035,0.024,0.099,0.072,AUG,summer,225
2004AUG13,13/8/04,2004,0.038,0.091,0.034,0.16,0.14,AUG,summer,226
2004AUG14,14/8/04,2004,0.045,0.093,0.047,0.11,0.113,AUG,summer,227
2004AUG15,15/8/04,2004,0.04,0.134,0.086,0.08,0.075,AUG,summer,228
2004AUG16,16/8/04,2004,0.027,0.126,0.059,0.105,0.099,AUG,summer,229
2004AUG17,17/8/04,2004,0.04,0.105,0.038,0.103,0.097,AUG,summer,230
2004AUG18,18/8/04,2004,0.039,0.056,0.126,0.086,0.086,AUG,summer,231
2004AUG19,19/8/04,2004,0.053,0.007,0.07,0.091,0.096,AUG,summer,232
2004AUG20,20/8/04,2004,0.031,0.011,0.076,0.074,0.069,AUG,summer,233
2004AUG21,21/8/04,2004,0.01,0.034,0.025,0.094,0.083,AUG,summer,234
2004AUG22,22/8/04,2004,0.055,0.037,0.092,0.143,0.124,AUG,summer,235
2004AUG23,23/8/04,2004,0.069,0.063,0.096,0.158,0.147,AUG,summer,236
2004AUG24,24/8/04,2004,0.064,0.019,0.067,0.122,0.113,AUG,summer,237
2004AUG25,25/8/04,2004,0.038,0.011,0.078,0.119,0.097,AUG,summer,238
2004AUG26,26/8/04,2004,0.045,0.026,0.067,0.16,0.129,AUG,summer,239
2004AUG27,27/8/04,2004,0.072,0.05,0.046,0.177,0.157,AUG,summer,240
2004AUG28,28/8/04,2004,0.09,0.036,0.086,0.105,0.091,AUG,summer,241
2004AUG29,29/8/04,2004,0.07,0.03,0.093,0.055,0.04,AUG,summer,242
2004AUG30,30/8/04,2004,0.067,0.03,0.069,0.049,0.047,AUG,summer,243
2004AUG31,31/8/04,2004,0.042,0.009,0.038,0.046,0.052,AUG,summer,244
2004SEP01,1/9/04,2004,0.034,0.096,0.039,0.078,0.08,SEP,fall,245
2004SEP02,2/9/04,2004,0.065,0.026,0.049,0.12,0.134,SEP,fall,246
2004SEP03,3/9/04,2004,0.118,0.049,0.077,0.144,0.16,SEP,fall,247
2004SEP04,4/9/04,2004,0.093,0.073,0.065,0.139,0.158,SEP,fall,248
2004SEP05,5/9/04,2004,0.061,0.047,0.058,0.122,0.114,SEP,fall,249
2004SEP06,6/9/04,2004,0.074,0.09,0.109,0.184,0.168,SEP,fall,250
2004SEP07,7/9/04,2004,0.094,0.117,0.153,0.167,0.169,SEP,fall,251
2004SEP08,8/9/04,2004,0.08,0.079,0.11,0.138,0.147,SEP,fall,252
2004SEP09,9/9/04,2004,0.078,0.006,0.089,0.067,0.059,SEP,fall,253
2004SEP10,10/9/04,2004,0.071,0.033,0.098,0.072,0.077,SEP,fall,254
2004SEP11,11/9/04,2004,0.064,0.055,0.088,0.157,0.156,SEP,fall,255
2004SEP12,12/9/04,2004,0.085,0.056,0.034,0.104,0.106,SEP,fall,256
2004SEP13,13/9/04,2004,0.035,0.08,0.045,0.139,0.146,SEP,fall,257
2004SEP14,14/9/04,2004,0.062,0.044,0.105,0.118,0.116,SEP,fall,258
2004SEP15,15/9/04,2004,0.022,0.084,0.054,0.047,0.048,SEP,fall,259
2004SEP16,16/9/04,2004,0.073,0.138,0.093,0.052,0.054,SEP,fall,260
2004SEP17,17/9/04,2004,0.036,0.087,0.028,0.213,0.198,SEP,fall,261
2004SEP18,18/9/04,2004,0.06,0.024,0.084,0.113,0.098,SEP,fall,262
2004SEP19,19/9/04,2004,0.056,0.011,0.051,0.051,0.049,SEP,fall,263
2004SEP20,20/9/04,2004,0.06,0.011,0.066,0.134,0.112,SEP,fall,264
2004SEP21,21/9/04,2004,0.072,0.073,0.105,0.184,0.142,SEP,fall,265
2004SEP22,22/9/04,2004,0.094,0.114,0.146,0.099,0.076,SEP,fall,266
2004SEP23,23/9/04,2004,0.104,0.102,0.115,0.123,0.099,SEP,fall,267
2004SEP24,24/9/04,2004,0.077,0.054,0.093,0.11,0.098,SEP,fall,268
2004SEP25,25/9/04,2004,0.074,0.06,0.101,0.085,0.067,SEP,fall,269
2004SEP26,26/9/04,2004,0.091,0.099,0.112,0.022,0.014,SEP,fall,270
2004SEP27,27/9/04,2004,0.091,0.137,0.147,0.076,0.066,SEP,fall,271
2004SEP28,28/9/04,2004,0.078,0.093,0.109,0.119,0.108,SEP,fall,272
2004SEP29,29/9/04,2004,0.07,0.097,0.096,0.171,0.16,SEP,fall,273
2004SEP30,30/9/04,2004,0.09,0.085,0.094,0.22,0.191,SEP,fall,274
2004OCT01,1/10/04,2004,0.065,0.093,0.107,0.126,0.1,OCT,fall,275
2004OCT02,2/10/04,2004,0.046,0.027,0.069,0.077,0.071,OCT,fall,276
2004OCT03,3/10/04,2004,0.042,0.086,0.027,0.098,0.077,OCT,fall,277
2004OCT04,4/10/04,2004,0.04,0.076,0.02,0.128,0.095,OCT,fall,278
2004OCT05,5/10/04,2004,0.053,0.049,0.009,0.111,0.087,OCT,fall,279
2004OCT06,6/10/04,2004,0.066,0.022,0.058,0.058,0.054,OCT,fall,280
2004OCT07,7/10/04,2004,0.081,0.048,0.084,0.048,0.055,OCT,fall,281
2004OCT08,8/10/04,2004,0.057,0.035,0.057,0.077,0.084,OCT,fall,282
2004OCT09,9/10/04,2004,0.065,0.091,0.102,0.114,0.104,OCT,fall,283
2004OCT10,10/10/04,2004,0.087,0.093,0.107,0.111,0.094,OCT,fall,284
2004OCT11,11/10/04,2004,0.099,0.121,0.123,0.081,0.072,OCT,fall,285
2004OCT12,12/10/04,2004,0.064,0.087,0.108,0.052,0.051,OCT,fall,286
2004OCT13,13/10/04,2004,0.058,0.059,0.081,0.093,0.069,OCT,fall,287
2004OCT14,14/10/04,2004,0.059,0.057,0.087,0.084,0.061,OCT,fall,288
2004OCT15,15/10/04,2004,0.03,0.066,0.083,0.027,0.03,OCT,fall,289
2004OCT16,16/10/04,2004,0.019,0.029,0.031,0.03,0.039,OCT,fall,290
2004OCT17,17/10/04,2004,0.036,0.021,0.024,0.084,0.082,OCT,fall,291
2004OCT18,18/10/04,2004,0.041,0.057,0.064,0.092,0.086,OCT,fall,292
2004OCT19,19/10/04,2004,0.041,0.01,0.02,0.113,0.108,OCT,fall,293
2004OCT20,20/10/04,2004,0.037,0.13,0.058,0.079,0.071,OCT,fall,294
2004OCT21,21/10/04,2004,0.032,0.066,0.011,0.132,0.127,OCT,fall,295
2004OCT22,22/10/04,2004,0.082,0.013,0.058,0.152,0.136,OCT,fall,296
2004OCT23,23/10/04,2004,0.1,0.168,0.165,0.141,0.136,OCT,fall,297
2004OCT24,24/10/04,2004,0.063,0.102,0.101,0.076,0.067,OCT,fall,298
2004OCT25,25/10/04,2004,0.052,0.024,0.026,0.09,0.078,OCT,fall,299
2004OCT26,26/10/04,2004,0.021,0.077,0.051,0.151,0.129,OCT,fall,300
2004OCT27,27/10/04,2004,0.025,0.02,0.037,0.114,0.102,OCT,fall,301
2004OCT28,28/10/04,2004,0.062,0.106,0.118,0.098,0.092,OCT,fall,302
2004OCT29,29/10/04,2004,0.064,0.069,0.078,0.122,0.107,OCT,fall,303
2004OCT30,30/10/04,2004,0.088,0.104,0.107,0.16,0.136,OCT,fall,304
2004OCT31,31/10/04,2004,0.116,0.151,0.138,0.173,0.161,OCT,fall,305
2004NOV01,1/11/04,2004,0.07,0.187,0.141,0.146,0.14,NOV,fall,306
2004NOV02,2/11/04,2004,0.082,0.153,0.136,0.168,0.164,NOV,fall,307
2004NOV03,3/11/04,2004,0.087,0.143,0.135,0.181,0.174,NOV,fall,308
2004NOV04,4/11/04,2004,0.091,0.118,0.119,0.119,0.124,NOV,fall,309
2004NOV05,5/11/04,2004,0.089,0.086,0.102,0.091,0.109,NOV,fall,310
2004NOV06,6/11/04,2004,0.057,0.041,0.062,0.091,0.107,NOV,fall,311
2004NOV07,7/11/04,2004,0.044,0.02,0.021,0.108,0.126,NOV,fall,312
2004NOV08,8/11/04,2004,0.053,0.08,0.083,0.104,0.12,NOV,fall,313
2004NOV09,9/11/04,2004,0.061,0.128,0.109,0.1,0.089,NOV,fall,314
2004NOV10,10/11/04,2004,0.072,0.125,0.122,0.021,0.026,NOV,fall,315
2004NOV11,11/11/04,2004,0.064,0.087,0.109,0.032,0.02,NOV,fall,316
2004NOV12,12/11/04,2004,0.056,0.088,0.095,0.016,0.02,NOV,fall,317
2004NOV13,13/11/04,2004,0.043,0.031,0.05,0.063,0.061,NOV,fall,318
2004NOV14,14/11/04,2004,0.029,0.017,0.033,0.129,0.136,NOV,fall,319
2004NOV15,15/11/04,2004,0.053,0.014,0.057,0.146,0.141,NOV,fall,320
2004NOV16,16/11/04,2004,0.051,0.033,0.07,0.155,0.161,NOV,fall,321
2004NOV17,17/11/04,2004,0.074,0.025,0.053,0.201,0.2,NOV,fall,322
2004NOV18,18/11/04,2004,0.071,0.112,0.113,0.204,0.2,NOV,fall,323
2004NOV19,19/11/04,2004,0.064,0.128,0.123,0.154,0.155,NOV,fall,324
2004NOV20,20/11/04,2004,0.08,0.115,0.125,0.136,0.128,NOV,fall,325
2004NOV21,21/11/04,2004,0.086,0.123,0.125,0.198,0.177,NOV,fall,326
2004NOV22,22/11/04,2004,0.065,0.122,0.107,0.194,0.173,NOV,fall,327
2004NOV23,23/11/04,2004,0.095,0.164,0.145,0.185,0.167,NOV,fall,328
2004NOV24,24/11/04,2004,0.279,0.055,0.009,0.168,0.15,NOV,fall,329
2004NOV25,25/11/04,2004,0.18,0.254,0.18,0.11,0.113,NOV,fall,330
2004NOV26,26/11/04,2004,0.077,0.177,0.107,0.237,0.206,NOV,fall,331
2004NOV27,27/11/04,2004,0.044,0.06,0.014,0.156,0.145,NOV,fall,332
2004NOV28,28/11/04,2004,0.073,0.127,0.119,0.068,0.063,NOV,fall,333
2004NOV29,29/11/04,2004,0.12,0.201,0.156,0.046,0.031,NOV,fall,334
2004NOV30,30/11/04,2004,0.146,0.23,0.168,0.034,0.039,NOV,fall,335
2004DEC01,1/12/04,2004,0.139,0.18,0.12,0.053,0.043,DEC,winter,336
2004DEC02,2/12/04,2004,0.09,0.178,0.113,0.029,0.019,DEC,winter,337
2004DEC03,3/12/04,2004,0.127,0.216,0.125,0.046,0.035,DEC,winter,338
2004DEC04,4/12/04,2004,0.103,0.144,0.091,0.057,0.059,DEC,winter,339
2004DEC05,5/12/04,2004,0.066,0.022,0.003,0.067,0.056,DEC,winter,340
2004DEC06,6/12/04,2004,0.083,0.047,0.028,0.069,0.084,DEC,winter,341
2004DEC07,7/12/04,2004,0.034,0.089,0.028,0.016,0.008,DEC,winter,342
2004DEC08,8/12/04,2004,0.061,0.041,0.022,0.037,0.029,DEC,winter,343
2004DEC09,9/12/04,2004,0.116,0.15,0.118,0.071,0.05,DEC,winter,344
2004DEC10,10/12/04,2004,0.083,0.097,0.036,0.035,0.016,DEC,winter,345
2004DEC11,11/12/04,2004,0.062,0.019,0.039,0.028,0.032,DEC,winter,346
2004DEC12,12/12/04,2004,0.024,0.022,0.039,0.04,0.025,DEC,winter,347
2004DEC13,13/12/04,2004,0.103,0.151,0.132,0.063,0.039,DEC,winter,348
2004DEC14,14/12/04,2004,0.048,0.139,0.085,0.061,0.036,DEC,winter,349
2004DEC15,15/12/04,2004,0.108,0.128,0.085,0.107,0.075,DEC,winter,350
2004DEC16,16/12/04,2004,0.058,0.058,0.019,0.171,0.14,DEC,winter,351
2004DEC17,17/12/04,2004,0.194,0.146,0.138,0.161,0.16,DEC,winter,352
2004DEC18,18/12/04,2004,0.077,0.168,0.131,0.065,0.055,DEC,winter,353
2004DEC19,19/12/04,2004,0.138,0.232,0.157,0.042,0.028,DEC,winter,354
2004DEC20,20/12/04,2004,0.058,0.163,0.136,0.136,0.102,DEC,winter,355
2004DEC21,21/12/04,2004,0.05,0.139,0.074,0.035,0.043,DEC,winter,356
2004DEC22,22/12/04,2004,0.108,0.184,0.13,0.052,0.06,DEC,winter,357
2004DEC23,23/12/04,2004,0.099,0.191,0.13,0.108,0.064,DEC,winter,358
2004DEC24,24/12/04,2004,0.078,0.105,0.06,0.101,0.055,DEC,winter,359
2004DEC25,25/12/04,2004,0.12,0.117,0.094,0.082,0.039,DEC,winter,360
2004DEC26,26/12/04,2004,0.13,0.056,0.031,0.129,0.11,DEC,winter,361
2004DEC27,27/12/04,2004,0.133,0.045,0.05,0.129,0.13,DEC,winter,362
2004DEC28,28/12/04,2004,0.192,0.309,0.235,0.004,0.029,DEC,winter,363
2004DEC29,29/12/04,2004,0.102,0.145,0.131,0.028,0.022,DEC,winter,364
2004DEC30,30/12/04,2004,0.052,0.044,0.046,0.099,0.142,DEC,winter,365
2004DEC31,31/12/04,2004,0.129,0.185,0.188,0.195,0.194,DEC,winter,366
2005JAN01,1/1/05,2005,0.086,0.217,0.143,0.017,0.037,JAN,winter,1
2005JAN02,2/1/05,2005,0.042,0.167,0.115,0.116,0.134,JAN,winter,2
2005JAN03,3/1/05,2005,0.06,0.057,0.026,0.028,0.023,JAN,winter,3
2005JAN04,4/1/05,2005,0.05,0.025,0.05,0.084,0.081,JAN,winter,4
2005JAN05,5/1/05,2005,0.015,0.065,0.048,0.178,0.153,JAN,winter,5
2005JAN06,6/1/05,2005,0.076,0.063,0.039,0.279,0.247,JAN,winter,6
2005JAN07,7/1/05,2005,0.061,0.052,0.075,0.24,0.249,JAN,winter,7
2005JAN08,8/1/05,2005,0.061,0.147,0.107,0.157,0.182,JAN,winter,8
2005JAN09,9/1/05,2005,0.035,0.06,0.033,0.211,0.216,JAN,winter,9
2005JAN10,10/1/05,2005,0.023,0.016,0.022,0.178,0.18,JAN,winter,10
2005JAN11,11/1/05,2005,0.338,0.065,0.054,0.233,0.257,JAN,winter,11
2005JAN12,12/1/05,2005,0.102,0.147,0.117,0.175,0.159,JAN,winter,12
2005JAN13,13/1/05,2005,0.073,0.152,0.111,0.207,0.195,JAN,winter,13
2005JAN14,14/1/05,2005,0.109,0.064,0.066,0.112,0.092,JAN,winter,14
2005JAN15,15/1/05,2005,0.076,0.052,0.045,0.063,0.055,JAN,winter,15
2005JAN16,16/1/05,2005,0.044,0.068,0.047,0.023,0.037,JAN,winter,16
2005JAN17,17/1/05,2005,0.02,0.011,0.003,0.035,0.051,JAN,winter,17
2005JAN18,18/1/05,2005,0.073,0.156,0.1,0.128,0.136,JAN,winter,18
2005JAN19,19/1/05,2005,0.108,0.223,0.118,0.17,0.169,JAN,winter,19
2005JAN20,20/1/05,2005,0.146,0.21,0.091,0.159,0.156,JAN,winter,20
2005JAN21,21/1/05,2005,0.083,0.062,0.084,0.02,0.03,JAN,winter,21
2005JAN22,22/1/05,2005,0.057,0.087,0.075,0.058,0.076,JAN,winter,22
2005JAN23,23/1/05,2005,0.072,0.052,0.016,0.245,0.279,JAN,winter,23
2005JAN24,24/1/05,2005,0.046,0.14,0.078,0.059,0.07,JAN,winter,24
2005JAN25,25/1/05,2005,0.111,0.16,0.096,0.02,0.031,JAN,winter,25
2005JAN26,26/1/05,2005,0.136,0.217,0.163,0.017,0.064,JAN,winter,26
2005JAN27,27/1/05,2005,0.129,0.175,0.154,0.079,0.116,JAN,winter,27
2005JAN28,28/1/05,2005,0.088,0.126,0.118,0.044,0.066,JAN,winter,28
2005JAN29,29/1/05,2005,0.125,0.231,0.186,0.019,0.034,JAN,winter,29
2005JAN30,30/1/05,2005,0.106,0.137,0.132,0.066,0.107,JAN,winter,30
2005JAN31,31/1/05,2005,0.033,0.106,0.078,0.081,0.107,JAN,winter,31
2005FEB01,1/2/05,2005,0.067,0.009,0.015,0.048,0.083,FEB,winter,32
2005FEB02,2/2/05,2005,0.019,0.148,0.08,0.083,0.125,FEB,winter,33
2005FEB03,3/2/05,2005,0.019,0.057,0.071,0.033,0.062,FEB,winter,34
2005FEB04,4/2/05,2005,0.046,0.031,0.036,0.076,0.123,FEB,winter,35
2005FEB05,5/2/05,2005,0.124,0.037,0.081,0.202,0.229,FEB,winter,36
2005FEB06,6/2/05,2005,0.041,0.1,0.07,0.173,0.199,FEB,winter,37
2005FEB07,7/2/05,2005,0.063,0.036,0.036,0.236,0.253,FEB,winter,38
2005FEB08,8/2/05,2005,0.078,0.059,0.075,0.201,0.185,FEB,winter,39
2005FEB09,9/2/05,2005,0.046,0.018,0.01,0.12,0.132,FEB,winter,40
2005FEB10,10/2/05,2005,0.11,0.072,0.094,0.172,0.158,FEB,winter,41
2005FEB11,11/2/05,2005,0.109,0.176,0.131,0.12,0.125,FEB,winter,42
2005FEB12,12/2/05,2005,0.063,0.086,0.072,0.196,0.205,FEB,winter,43
2005FEB13,13/2/05,2005,0.082,0.216,0.13,0.163,0.159,FEB,winter,44
2005FEB14,14/2/05,2005,0.043,0.257,0.174,0.049,0.073,FEB,winter,45
2005FEB15,15/2/05,2005,0.116,0.249,0.188,0.079,0.066,FEB,winter,46
2005FEB16,16/2/05,2005,0.126,0.192,0.193,0.017,0.047,FEB,winter,47
2005FEB17,17/2/05,2005,0.141,0.218,0.157,0.021,0.013,FEB,winter,48
2005FEB18,18/2/05,2005,0.082,0.09,0.096,0.031,0.047,FEB,winter,49
2005FEB19,19/2/05,2005,0.028,0.06,0.066,0.078,0.095,FEB,winter,50
2005FEB20,20/2/05,2005,0.036,0.08,0.067,0.134,0.137,FEB,winter,51
2005FEB21,21/2/05,2005,0.091,0.124,0.092,0.236,0.209,FEB,winter,52
2005FEB22,22/2/05,2005,0.07,0.124,0.07,0.302,0.313,FEB,winter,53
2005FEB23,23/2/05,2005,0.048,0.007,0.037,0.27,0.256,FEB,winter,54
2005FEB24,24/2/05,2005,0.027,0.033,0.046,0.257,0.197,FEB,winter,55
2005FEB25,25/2/05,2005,0.069,0.007,0.022,0.148,0.109,FEB,winter,56
2005FEB26,26/2/05,2005,0.07,0.105,0.064,0.161,0.138,FEB,winter,57
2005FEB27,27/2/05,2005,0.084,0.207,0.159,0.045,0.021,FEB,winter,58
2005FEB28,28/2/05,2005,0.064,0.09,0.051,0.097,0.095,FEB,winter,59
2005MAR01,1/3/05,2005,0.087,0.084,0.063,0.183,0.189,MAR,spring,60
2005MAR02,2/3/05,2005,0.069,0.145,0.127,0.034,0.061,MAR,spring,61
2005MAR03,3/3/05,2005,0.08,0.128,0.083,0.047,0.105,MAR,spring,62
2005MAR04,4/3/05,2005,0.057,0.033,0.037,0.18,0.222,MAR,spring,63
2005MAR05,5/3/05,2005,0.149,0.159,0.129,0.216,0.242,MAR,spring,64
2005MAR06,6/3/05,2005,0.038,0.035,0.023,0.176,0.181,MAR,spring,65
2005MAR07,7/3/05,2005,0.059,0.055,0.048,0.093,0.11,MAR,spring,66
2005MAR08,8/3/05,2005,0.116,0.006,0.012,0.217,0.236,MAR,spring,67
2005MAR09,9/3/05,2005,0.065,0.098,0.032,0.26,0.252,MAR,spring,68
2005MAR10,10/3/05,2005,0.126,0.157,0.032,0.224,0.217,MAR,spring,69
2005MAR11,11/3/05,2005,0.122,0.177,0.089,0.232,0.235,MAR,spring,70
2005MAR12,12/3/05,2005,0.112,0.178,0.097,0.215,0.197,MAR,spring,71
2005MAR13,13/3/05,2005,0.161,0.157,0.092,0.192,0.164,MAR,spring,72
2005MAR14,14/3/05,2005,0.042,0.071,0.009,0.158,0.108,MAR,spring,73
2005MAR15,15/3/05,2005,0.125,0.087,0.128,0.056,0.037,MAR,spring,74
2005MAR16,16/3/05,2005,0.08,0.122,0.095,0.084,0.119,MAR,spring,75
2005MAR17,17/3/05,2005,0.043,0.062,0.065,0.096,0.122,MAR,spring,76
2005MAR18,18/3/05,2005,0.058,0.036,0.047,0.181,0.189,MAR,spring,77
2005MAR19,19/3/05,2005,0.063,0.022,0.039,0.167,0.141,MAR,spring,78
2005MAR20,20/3/05,2005,0.091,0.043,0.068,0.105,0.082,MAR,spring,79
2005MAR21,21/3/05,2005,0.078,0.166,0.131,0.025,0.049,MAR,spring,80
2005MAR22,22/3/05,2005,0.023,0.101,0.081,0.056,0.115,MAR,spring,81
2005MAR23,23/3/05,2005,0.062,0.057,0.037,0.032,0.067,MAR,spring,82
2005MAR24,24/3/05,2005,0.073,0.083,0.041,0.182,0.235,MAR,spring,83
2005MAR25,25/3/05,2005,0.086,0.274,0.203,0.096,0.149,MAR,spring,84
2005MAR26,26/3/05,2005,0.158,0.238,0.164,0.168,0.211,MAR,spring,85
2005MAR27,27/3/05,2005,0.088,0.162,0.116,0.248,0.276,MAR,spring,86
2005MAR28,28/3/05,2005,0.077,0.129,0.097,0.174,0.202,MAR,spring,87
2005MAR29,29/3/05,2005,0.098,0.125,0.082,0.1,0.122,MAR,spring,88
2005MAR30,30/3/05,2005,0.026,0.099,0.077,0.138,0.148,MAR,spring,89
